,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fixed,Connections,broadband – DSL,Total,Sub-Saharan Africa,Uganda,Total market,,,,,    3 500,    6 000,    8 500,    12 398,    10 850,    8 529,    6 510,    4 428,    3 453,    3 215,    3 087,    2 839,    2 551,    2 262,    2 069,    1 881,    1 646,    1 815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    3 422,    3 381,    3 326,    3 215,    3 188,    3 164,    3 130,    3 087,    3 039,    2 980,    2 917,    2 839,    2 771,    2 637,    2 548,    2 551,    2 416,    2 340,    2 327,    2 262,    2 221,    2 200,    2 118,    2 069,    2 023,    1 975,    1 928,    1 881,    1 819,    1 759,    1 702,    1 646,    1 677,    1 715,    1 761,    1 815,    1 880,    1 959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,DSL,Not specified,Not specified,Not specified,Standardised,"Fixed/Connections/broadband – DSL | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total number of connections that use the family of DSL technologies (including ADSL and its variants, SDSL and its variants and VDSL), irrespective of downstream speed. Includes ADSL/SDSL, VDSL-CO, VDSL-in exchange, FTTC (with VDSL tails) and FTTB-VDSL. Connections metrics relate to the end-of-period figure.   "
Fixed,Connections,broadband – DSL,Total,Sub-Saharan Africa,Zambia,Total market,,,,,,    3 400,    3 992,    4 816,    3 917,    4 500,    7 149,    9 398,    14 407,    19 557,    16 206,    10 598,    7 415,    5 252,    3 039,    1 273,     770,     573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    15 695,    16 982,    18 270,    19 557,    18 719,    17 882,    17 044,    16 206,    14 804,    13 402,    12 000,    10 598,    9 204,    8 368,    8 083,    7 415,    6 803,    6 241,    5 725,    5 252,    4 722,    4 160,    3 592,    3 039,    2 520,    2 048,    1 631,    1 273,    1 043,     898,     811,     770,     730,     693,     657,     573,     500,     437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,DSL,Not specified,Not specified,Not specified,Standardised,"Fixed/Connections/broadband – DSL | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Total number of connections that use the family of DSL technologies (including ADSL and its variants, SDSL and its variants and VDSL), irrespective of downstream speed. Includes ADSL/SDSL, VDSL-CO, VDSL-in exchange, FTTC (with VDSL tails) and FTTB-VDSL. Connections metrics relate to the end-of-period figure.   "
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Cameroon,Total market,,,,,,     0,     0,     0,     0,     0,     0,     200,     600,     673,     745,    3 208,    4 481,    7 700,    12 200,    17 290,    22 676,    28 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     618,     636,     654,     673,     691,     709,     727,     745,    1 334,    2 008,    2 666,    3 208,    3 568,    3 825,    4 091,    4 481,    5 057,    5 813,    6 708,    7 700,    8 753,    9 858,    11 008,    12 200,    13 429,    14 690,    15 978,    17 290,    18 621,    19 965,    21 318,    22 676,    24 034,    25 392,    26 750,    28 108,    29 466,    30 824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Côte d'Ivoire,Total market,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,    3 368,    9 060,    22 258,    52 535,    105 111,    177 938,    260 951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,    1 665,    2 262,    2 524,    3 368,    4 791,    6 214,    7 637,    9 060,    10 270,    13 672,    18 251,    22 258,    32 732,    40 416,    43 633,    52 535,    65 650,    90 321,    101 011,    105 111,    127 857,    141 898,    161 431,    177 938,    194 093,    211 374,    235 610,    260 951,    286 292,    311 633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Ghana,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,    1 000,    8 750,    30 000,    42 500,    59 000,    80 000,    102 000,    170 369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     510,    1 000,    1 769,    3 098,    5 315,    8 750,    13 555,    19 181,    24 904,    30 000,    33 945,    37 021,    39 712,    42 500,    45 895,    49 844,    54 246,    59 000,    64 416,    69 977,    75 299,    80 000,    83 963,    88 139,    93 745,    102 000,    113 878,    129 389,    148 297,    170 369,    195 288,    222 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Kenya,Total market,,,,,     0,     0,     0,    3 788,    3 824,    19 556,    25 821,    23 216,    25 307,    24 991,    39 255,    99 643,    175 824,    268 753,    400 355,    477 962,    639 864,    834 911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    29 338,    30 056,    27 047,    24 991,    24 839,    27 546,    33 269,    39 255,    48 040,    54 700,    90 534,    99 643,    115 058,    135 964,    156 932,    175 824,    197 617,    213 199,    241 158,    268 753,    289 726,    351 332,    373 835,    400 355,    418 394,    439 002,    460 671,    477 962,    514 987,    547 851,    594 078,    639 864,    685 650,    733 071,    781 132,    834 911,    859 475,    884 039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Nigeria,Total market,,,,,     0,     0,     0,     0,     150,     334,     915,    2 000,    3 450,    5 200,    10 546,    16 142,    23 131,    33 772,    54 630,    97 727,    174 235,    269 491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    3 888,    4 325,    4 763,    5 200,    6 095,    7 416,    8 965,    10 546,    12 007,    13 377,    14 731,    16 142,    17 675,    19 346,    21 162,    23 131,    25 275,    27 688,    30 484,    33 772,    37 685,    42 363,    47 961,    54 630,    62 611,    72 211,    83 795,    97 727,    114 215,    132 843,    153 041,    174 235,    196 041,    218 821,    243 121,    269 491,    298 276,    329 025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Rwanda,Total market,,,,,,     3,     6,     10,     17,     14,     22,     31,     46,     122,     326,    1 024,    2 690,    5 676,    14 445,    28 225,    43 050,    50 329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     49,     77,     92,     122,     158,     205,     259,     326,     453,     592,     770,    1 024,    1 318,    1 656,    2 222,    2 690,    3 196,    3 821,    4 569,    5 676,    6 666,    7 938,    12 082,    14 445,    17 719,    20 441,    25 024,    28 225,    30 697,    32 582,    35 922,    43 050,    44 651,    46 111,    49 158,    50 329,    54 048,    57 644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,South Africa,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,    9 677,    17 835,    35 106,    80 768,    287 772,    420 000,    565 100,    765 900,   1 099 000,   1 608 725,   2 108 925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    22 504,    27 174,    31 843,    35 106,    38 369,    41 632,    44 895,    80 768,    130 290,    188 914,    252 087,    287 772,    321 802,    356 659,    391 516,    420 000,    451 581,    486 585,    524 571,    565 100,    608 228,    655 067,    707 123,    765 900,    833 476,    910 776,    998 913,   1 099 000,   1 211 644,   1 335 428,   1 468 429,   1 608 725,   1 752 901,   1 891 575,   2 013 874,   2 108 925,   2 169 256,   2 200 996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Tanzania,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,    1 184,    3 180,    6 302,    9 761,    11 724,    13 956,    16 554,    19 622,    23 277,    27 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    1 619,    2 097,    2 617,    3 180,    3 868,    4 617,    5 429,    6 302,    7 180,    8 174,    9 311,    9 761,    10 231,    10 715,    11 212,    11 724,    12 253,    12 801,    13 368,    13 956,    14 568,    15 203,    15 865,    16 554,    17 272,    18 022,    18 805,    19 622,    20 476,    21 368,    22 301,    23 277,    24 298,    25 365,    26 482,    27 650,    28 873,    30 152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Uganda,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     557,    1 286,    2 205,    3 340,    4 914,    7 104,    10 593,    15 702,    22 516,    32 824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     725,     906,    1 098,    1 286,    1 494,    1 719,    1 956,    2 205,    2 469,    2 745,    3 039,    3 340,    3 695,    3 978,    4 343,    4 914,    5 258,    5 754,    6 467,    7 104,    7 880,    8 823,    9 598,    10 593,    11 705,    12 916,    14 245,    15 702,    17 161,    18 756,    20 499,    22 516,    24 608,    26 983,    29 698,    32 824,    36 457,    40 445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – fibre,Total,Sub-Saharan Africa,Zambia,Total market,,,,,,     0,     46,     86,     133,     175,     258,     340,     435,    1 308,    4 158,    4 362,    5 050,    6 857,    8 324,    8 938,    9 323,    9 977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     653,     872,    1 090,    1 308,    2 021,    2 733,    3 446,    4 158,    4 209,    4 260,    4 311,    4 362,    4 458,    4 601,    4 797,    5 050,    5 371,    5 769,    6 258,    6 857,    7 362,    7 747,    8 071,    8 324,    8 499,    8 660,    8 807,    8 938,    9 053,    9 152,    9 242,    9 323,    9 396,    9 460,    9 715,    9 977,    10 236,    10 491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Fibre,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – fibre | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Fibre broadband connections include both fibre-to-the-premise (FTTP) and fibre-to-the-building/LAN (FTTB/LAN) connections. Fibre-to-the-premises (FTTP) connections are indicated where fibre runs all the way to the subscriber premises. FTTP includes PON (passive optical network) and PTP (point to point) topologies. FTTB/LAN connections are where fibre runs to a switch in an apartment block and connectivity is distributed to individual apartments by non-fibre LAN cabling. This category excludes FTTB/VDSL (which is classified as DSL) and Ethernet over FTTP connections. Connections metrics relate to the end-of-period figure.    
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Cameroon,Total market,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Côte d'Ivoire,Total market,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Ghana,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Kenya,Total market,,,,,     0,     0,     0,     0,    8 425,    17 983,    28 604,    44 279,    55 961,    70 456,    86 139,    96 876,    126 808,    158 188,    178 224,    193 809,    193 709,    198 351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    58 525,    63 567,    67 011,    70 456,    73 900,    77 319,    83 789,    86 139,    95 976,    99 971,    99 564,    96 876,    102 165,    101 508,    123 487,    126 808,    129 657,    132 072,    134 536,    158 188,    166 112,    176 589,    176 081,    178 224,    184 425,    178 645,    183 851,    193 809,    190 926,    212 129,    203 137,    193 709,    195 117,    195 323,    199 088,    198 351,    201 114,    203 877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Nigeria,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Rwanda,Total market,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,South Africa,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Tanzania,Total market,,,,,     385,     476,     589,     607,     674,     821,     850,     850,     850,    1 060,    1 370,    1 672,    1 954,    2 211,    2 435,    2 619,    2 757,    2 845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     903,     955,    1 008,    1 060,    1 138,    1 215,    1 293,    1 370,    1 447,    1 523,    1 598,    1 672,    1 744,    1 816,    1 886,    1 954,    2 021,    2 086,    2 150,    2 211,    2 270,    2 327,    2 382,    2 435,    2 484,    2 532,    2 577,    2 619,    2 658,    2 694,    2 727,    2 757,    2 784,    2 808,    2 828,    2 845,    2 859,    2 869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Uganda,Total market,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – cable,Total,Sub-Saharan Africa,Zambia,Total market,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,Cable,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – cable | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Cable broadband connections include the total number of cable broadband connections irrespective of downstream speed. Connections metrics relate to the end-of-period figure.   
Fixed,Connections,broadband – FWA,Total,Sub-Saharan Africa,Cameroon,Total market,,,,,,    3 458,    7 779,    66 573,    134 360,    136 868,    174 419,    412 156,    347 728,    205 713,    367 337,    396 611,    432 328,    414 769,    598 143,    806 166,    869 621,    936 763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,    309 688,    272 662,    237 665,    205 713,    215 572,    260 672,    318 904,    367 337,    393 129,    400 881,    399 179,    396 611,    397 678,    406 234,    420 229,    432 328,    430 231,    426 169,    420 797,    414 769,    432 421,    474 041,    531 868,    598 143,    665 107,    724 998,    771 762,    806 166,    830 682,    847 781,    859 937,    869 621,    885 685,    902 238,    919 268,    936 763,    954 715,    973 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n/a,None,n/a,Data – broadband,FWA,Not specified,Not specified,Not specified,Standardised,Fixed/Connections/broadband – FWA | Publication date: 24 September 2024 Based on historical data up to quarter 2 of 2024 | Number of fixed-wireless connections. Fixed-wireless access (FWA) is any wireless transmission technology that delivers connectivity from a fixed hub to distributed fixed points and serves principally as an alternative to wired fixed broadband. This excludes mobile broadband devices that enable seamless handover and other mobile devices such as Mi-Fi devices. FWA is further divided into 5G and sub-5G. Connections metrics relate to the end-of-period figure.   
